Dipl.-Biogeogr.;M. F. A.;Resi;Dudimatt;Oststrasse 79;Dommitzsch;0556493/9632642;resi.dudimatt64@yahoo.de;Farbgeber/-in (§ 66 BBiG) (IH)
Dipl.-Bioinf.;M. Mus.;Evelin;Novisadeson;Kirchplatz 274;Wertingen;0162833/282439157;evelin.novisadeson73@outloock.de;Fassadenmonteur/-in (IH/HwEx)
Dipl.-Biol.;M. Ed.;Hildegart;Rowudu;Mühlgasse 7;Hauzenberg;062546/7993192;atize57@t-online.de;Feinoptiker/-in (IH/Hw)
Dipl.-Biol. (t.o.);M. Acc.;Leif;Pesavarestein;Kirchenweg 28;Herrenberg;06657/649518;leif.pesavarestein68@t-online.de;Feinpolierer/-in (IH/HwEx)
Dipl.-Biophys.;B. A.;Annedore;Möladi;Grüner Weg 98;Usingen;0113918/498121419;otuzi87@outloock.de;Feinwerkmechaniker/-in (Hw)
Dipl.-Biotechnol.;Bac. Jur.;Manja;Vasubu;Gartenweg 266;Plauen;05175/52343;udopo72@gmail.com;Fertigungsmechaniker/-in (IH/HwEx)
Dipl.-Braumeister;Bac. Oec.;Louise;Zutebason;Birkenstrasse 175;Langenhagen;03753/38477;uwofa64@gmx.de;Feuerungs- und Schornsteinbauer/-in (IH/Hw)
Dipl.-Chem.;M. A.;Pavel;Zovifarehein;Königsberger Strasse 13;Bad Dürrheim;0942931/12941726;pavel.zovifarehein71@test.de;Figurenkeramformer/-in (IH)
Dipl.-Chem.-Ing.;M. Sc.;Gerard;Fövewadeson;Fliederweg 235;Raunheim;06339/512783;owufo80@gmx.de;Fischwirt/-in (alle FR - Lw)
Dipl.-Chem.oec.;LL. M.;Anica;Krüger;Ginsterweg 90;Niedenstein;0543/2573454;anica.krueger71@outloock.de;Fischwirt/-in (Monoberuf) (Lw)
Dipl.-Comp.-Math.;MLE;Edward;Notasedemeiner;Oststrasse 49;Neuenstein;0819531/527918;edward.notasedemeiner55@gmail.de;Flachglasmechaniker/-in (IH/HwEx)
Dipl.-Demogr.;Mag. rer. publ.;Agnes;Ciwiferemüller;Gerhart-Hauptmann-Strasse 278a;Waldmünchen;0321145/515643;iluko54@outloock.de;Flachglastechnologe/-technologin (IH/HwEx)
;Mag. theol. ;Juliane;Lodagedestein;Querstrasse 77;Trossingen;05372/9884922;juliane.lodagedestein81@gmail.com;Fleischer/-in (IH/Hw)
Prof.;Mag. iur.;Gert;Kirewedestein;Ludwigstrasse 72;Wilkau-Haßlau;05565/49294778;gert.kirewedestein74@gmail.de;Fleischer-Fachpraktiker/-in (§ 42r HwO) (Hw)
Dr.;M. Th.;Martine;Leragede;Kurze Strasse 82;Nastätten;0256924/46684;martine.leragede56@gmail.com;Fleischerfachwerker/-in (§ 42r HwO) (Hw)
Prof. Dr.;Ph. D.;Heinz;Porifu;Schulweg 202;Selb;01364/1186382;eloka77@outloock.de;Fliesen-, Platten- und Mosaikleger/-in (IH/Hw)
Prof. Dr.-Ing.;;Ilse;Becker;Fichtenweg 81c;Liebstadt;0285224/656643;arala75@gmail.de;Fluggerätelektroniker/-in (IH)
;;Vincent;Ciwolauweiner;Marktstrasse 177;Bitburg;0364/647314;awofu63@yahoo.de;Fluggerätmechaniker/-in (alle FR - IH/HwEx)
;;Florian;Korifi;Schwalbenweg 148;Crivitz;04634/38655526;iralo55@gmail.de;Forstwirt/-in (Lw)
;;Hans-Karl;Beviwattemeiner;Kirchenweg 266;Trossingen;041393/87355636;hans-karl.beviwattemeiner95@gmail.de;Gartenbaufachwerker/-in (§ 66 BBiG) (Lw)
;;Cengiz;Pudiferestein;Birkenstrasse 236d;Trier;0459618/2755747;ireli77@test.de;Gärtner/-in (alle FR - Lw)
;;Julia;Sewowattemeiner;Kapellenstrasse 38;Mölln;03687/2775651;julia.sewowattemeiner60@email.com;Geigenbauer/-in (Hw)
;;Jolanthe;Tevewede;Schützenstrasse 256;Bad Homburg v. d. Höhe;055723/6744743;jolanthe.tevewede92@surfnet.de;Gerüstbauer/-in (IH/Hw)
;;Nicolaus;Werner;Feldstrasse 254;Mettmann;0798827/14544524;ewufa68@t-online.de;Gießereimechaniker/-in (Monoberuf) (IH/HwEx)
;;Torben;Losilaumeiner;Pappelweg 174;Hemer;066456/19633349;atemo57@surfnet.de;Glasapparatebauer/-in (IH/Hw)
;;Egon;Köhler;Kreuzstrasse 289;Lengerich;0444181/35927318;ureli86@gmx.de;Glaser/-in (alle FR - Hw)
;;Margarete;Cütafomeiner;Frühlingstrasse 273b;Bopfingen;06164/19679;ovoru70@yahoo.de;Glasmacher/-in (IH/HwEx)
;;Ehrentraud;Kaiser;Gartenweg 10;Holzgerlingen;0782131/198685823;ehrentraud.kaiser57@email.com;Glasveredler/-in (alle FR - IH/Hw)
;;Bastian;Livebihein;Nelkenstrasse 182;Wermelskirchen;011484/478572;uvora88@email.com;Gleisbauer/-in (IH/HwEx)
;;Helfried;Sewabemeiner;Akazienweg 220;Lorch;026958/88794646;helfried.sewabemeiner87@t-online.de;Goldschmied/-in (alle FR - IH/Hw)
;;Christof;König;Richard-Wagner-Strasse 59;Marienmünster;0561/79197;irola72@yahoo.de;Graveur/-in (Hw)
;;Josip;König;Am Hang 142;Norderney;0121/48372665;atuzu92@t-online.de;Handzuginstrumentenmacher/-in (IH/Hw)
;;Heinz-Günther;Jolugau;Bergweg 229;Pfreimd;04513/94658864;heinz-guenther.jolugau63@outloock.de;Hauswartsgehilfe/-gehilfin (§ 66 BBiG) (IH)
;;Fridolin;Towivodemeiner;Schulstrasse 266;Forst (Lausitz);08255/33248;fridolin.towivodemeiner88@yahoo.de;Helfer/-in im Gartenbau (§ 66 BBiG) (Lw)
;;Dietlinde;Füwadistein;Albert-Schweitzer-Strasse 178;Schmalkalden, Kurort;0824/889518572;dietlinde.fuewadistein67@email.com;Helfer/-in im Weinbau (§ 66 BBiG) (Lw)
;;Hanna;Cütolatemeiner;Schubertstrasse 269;Creuzburg;0678/24827;hanna.cuetolatemeiner97@gmx.de;Helfer/-in in der Landwirtschaft (§ 66 BBiG) (Lw)
;;Engin;Zowigedehein;Fichtenweg 87;Wustrow (Wendland);0561/744694;engin.zowigedehein78@t-online.de;Helfer/-in in der Pferdewirtschaft (§ 66 BBiG) (Lw)
;;Meinhard;Geseplau;Teichstrasse 51;Beeskow;0294716/12481;erili58@gmx.de;Hochbaufacharbeiter/-in (§ 42r HwO) (Hw)
;;Frauke;Getusademeiner;Ahornstrasse 282;Lübbecke;085725/321442891;isite92@gmail.de;Hochbaufacharbeiter/-in (IH/Hw)
;;Helmtrud;Jidavareweiner;Eschenweg 13;Görlitz;0586516/448883116;helmtrud.jidavareweiner62@surfnet.de;Hochbaufachwerker/-in (§ 42r HwO) (Hw)
;;Rudolph;Schulz;Dahlienweg 191c;Bad Schandau;0983/357132;owufe61@gmail.de;Hochbaufachwerker/-in (§ 66 BBiG) (IH)
;;Catharina;Lälodameiner;Max-Planck-Strasse 22;Luckau;0844/147845;awafo57@yahoo.de;Holz- und Bautenschützer/-in (alle FR - IH/Hw)
;;Janna;Mayer;Mittelstrasse 58;Greußen;0544/123685;janna.mayer87@outloock.de;Holzbearbeiter/-in (§ 42r HwO) (Hw)
;;Anatol;Jävuflodemüller;Kreuzstrasse 246;Waldkappel;04861/54938;uwafu84@test.de;Holzbearbeiter/-in (§ 66 BBiG) (IH)
Dipl.-Inf. (DH);;Telse;Ditiplauson;Schubertstrasse 216a;Mannheim;05337/395456514;telse.ditiplauson71@gmail.com;Holzbearbeitungsmechaniker/-in (IH/HwEx)
Dipl.-Ing. (DH);;Darko;Fitesade;Tannenstrasse 12b;Neuenburg am Rhein;04929/42138859;darko.fitesade90@gmx.de;Holzblasinstrumentenmacher/-in (IH/Hw)
Dipl.-Betriebsw. (DH);;Friedrich;Järegedeweiner;Danziger Strasse 87;Naunhof;0733/523282;friedrich.jaeregedeweiner67@yahoo.de;Holzmechaniker/-in (VO ab 2015) (alle FR - IH/HwEx)
Dipl.-Wirtsch.-Inf. (DH);;Thoralf;Herrmann;Mittelweg 157;Vilsbiburg;016424/2676495;urilu88@test.de;Holzspielzeugmacher/-in (IH/Hw)
Dipl.-Soz.päd. (DH);;Pauline;Gaviwatte;Sudetenstrasse 282;Eschershausen;03914/131937398;otima83@gmail.com;Industrieelektriker/-in (alle FR - IH/HwEx)
Dipl.-Agrar Ing. (FH);;Gabi;Jewedison;Veilchenweg 44b;Salzwedel;0985913/931422;gabi.jewedison70@test.de;Industriefachhelfer/-in (§ 66 BBiG) (IH)
Dipl.-Archivar (FH);;Sebastian;Fivusede;Blumenweg 39;Dillingen/ Saar;0184899/68453214;uralu63@email.com;Industriefachwerker/-in (§ 66 BBiG) (IH)
Dipl.-Betriebsw. (FH);;Ingelore;Jäwafo;Fichtenstrasse 5;Wolmirstedt;06331/851315582;odipi65@gmx.de;Industrie-Isolierer/-in (IH/HwEx)
Dipl.-Bibl. (FH);;Felicia;Zöwibuson;Mühlweg 38;Bruchsal;0387341/658792;oroli75@surfnet.de;Industriekeramiker/-in Anlagentechnik (IH/HwEx)
Dipl.-Bioinf. (FH);;Nicolas;Tiwubistein;Fasanenweg 151c;Offenburg;084917/2859796;nicolas.tiwubistein60@surfnet.de;Industriekeramiker/-in Modelltechnik (IH/HwEx)
Dipl.-Bioing. (FH);;Alexander;Tulaplaumüller;Kirchplatz 294;Horb am Neckar;0315169/54571346;alexander.tulaplaumueller75@outloock.de;Industriekeramiker/-in Verfahrenstechnik (IH/HwEx)
Dipl.-Biomath. (FH);;Susi;Rivebodo;Robert-Bosch-Strasse 3;Stadtilm;0655955/511684;susi.rivebodo90@gmail.com;Industriemechaniker/-in (Monoberuf) (IH/HwEx)
Dipl.-Chem. (FH);;Lia;Josevode;Mörikestrasse 108;Calw;03921/339671366;lia.josevode90@gmx.de;Informations- und Telekommunikationssystem-Elektroniker/-in (IH/HwEx)
Dipl.-Des. (FH);;Maya;Ratiwade;Brunnenstrasse 152;Saarbrücken;085739/454628;aseti97@t-online.de;Informationselektroniker/-in (Hw)
Dipl.-Dok. (FH);;Wilfriede;Koch;Weinbergstrasse 262;Wildemann, Bergstadt;044638/77728;aliko97@email.com;Isolierfacharbeiter/-in (IH/HwEx)
Dipl.-Dolm. (FH);;Rosl;Meyer;Breslauer Strasse 197;Lieberose;027112/264379;atomo95@gmail.de;IT-System-Elektroniker/-in (IH/HwEx)
Dipl.-Energiewirt (FH);;Henning;Becker;Lilienweg 88;Havelberg;0931/194351;iliko97@gmx.de;IT-Werker/-in (§ 66 BBiG) (IH)
Dipl.-Ergotherapeut (FH);;Dimitri;Jatudu;Ludwigstrasse 119;Bergneustadt;096492/95947;ileke95@gmx.de;Kanalbauer/-in (IH/HwEx)
Dipl.-oec.-troph. (FH);;Danuta;Goreferemüller;Dieselstrasse 278;Arendsee (Altmark);09411/459991931;danuta.goreferemueller75@gmail.com;Karosserie- und Fahrzeugbaumechaniker/-in (VO ab 2014) (alle FR - IH/Hw)
Dipl.-Fachübersetzer (FH);;Paul-Gerhard;Zimmermann;Im Wiesengrund 144b;Riedstadt;0864/5943338;aloko60@surfnet.de;Karosseriebearbeiter/-in (§ 42r HwO) (Hw)
Dipl.-Finw. (FH);;Erwin;Zolovareson;Robert-Bosch-Strasse 278;Ornbau;087692/4989971;oleko76@gmx.de;Keramiker/-in (Monoberuf) (Hw)
Dipl.-Forsting. (FH);;Victoria;Hoffmann;Birkenstrasse 254;Korntal-Münchingen;0961211/224634468;ivaro81@t-online.de;Kerzenhersteller/-in und Wachsbildner/-in (Hw)
Dipl. FÖ (FH);;Irmi;Köhler;Uhlandstrasse 40;Bernau bei Berlin;0945386/94126;irmi.koehler83@test.de;Klavier- und Cembalobauer/-in (alle FR - IH/Hw)
Dipl.-Freizeitwiss. (FH);;Tatiana;Klein;Ulmenweg 152;Bad Langensalza;05653/3163221;otizi72@surfnet.de;Klempner/-in (Hw)
Dipl.-Ges.oec. (FH);;Bernhard;Dutibede;Gartenstrasse 279;Owen;0528/18552251;iliki80@gmx.de;Konstruktionsmechaniker/-in (Monoberuf) (IH/HwEx)
Dipl.-Immobilienw. (FH);;Stefanie;Levuferemüller;Uhlandstrasse 13;Rosenthal;0256728/4448483;avera63@test.de;Kraftfahrzeugmechatroniker/-in (IH/Hw)
Dipl.-Inf. (FH);;Konstanze;Sulehedemeiner;Richard-Wagner-Strasse 282;Lichtenberg;0975191/8754687;konstanze.sulehedemeiner54@email.com;Kraftfahrzeug-Servicehelfer/-in (§ 42r HwO) (Hw)
Dipl.-Inform. (FH);;Yusuf;Geramodeweiner;Buchenweg 252;Ebersberg;018569/899673263;yusuf.geramodeweiner86@surfnet.de;Kürschner/-in (IH/Hw)
Dipl.-Inf.-Wirt (FH);;Jo;Höwafuhein;Mozartstrasse 222d;Breuberg;02486/289542;jo.hoewafuhein90@t-online.de;Land- und Baumaschinenmechatroniker/-in (IH/Hw)
Dipl.-Infw. (FH);;Sina;Kärifustein;Starenweg 294;Römhild;0196/929329;otozo54@surfnet.de;Landwirt/-in (Lw)
Dipl.-Ing. (FH);;Isolde;Hiresade;Wiesengrund 299;Potsdam;0576243/92654;isolde.hiresade83@surfnet.de;Landwirtschaftsfachwerker/-in (§ 66 BBiG) (Lw)
Dipl.-Ing. Gartenbau (FH);;Reinhardt;Dutafo;Wacholderweg 37;Beilstein;07865/453379861;reinhardt.dutafo58@gmail.de;Leichtflugzeugbauer/-in (IH/HwEx)
Dipl.-Journ. (FH);;Annemie;Vütedomeiner;Burgstrasse 196;Döbeln;06423/92853;udepu77@gmail.de;Maler/-in und Lackierer/-in (VO ab 2021) (alle FR - Hw)
Dipl.-Kffr. (FH);;Theresa;Podubehein;Stettiner Strasse 60;Ehrenfriedersdorf;0859/93646599;theresa.podubehein61@gmail.com;Maler/-in und Lackierer/-in (VO bis 2021) (alle FR - Hw)
Dipl.-Kfm. (FH);;Franco;Patebimüller;Ulmenstrasse 165;Bad Salzdetfurth;0112353/849795;iwefa69@gmx.de;Malerfachwerker/-in (§ 42r HwO) (Hw)
Dipl.-Komm.Psych. (FH);;Adriana;Colegate;Blumenweg 202;Töging a.Inn;075412/7856535;itoza78@surfnet.de;Maschinen- und Anlagenführer/-in (IH/HwEx)
Dipl.-Kult.arb. (FH);;Abbas;Cidoflode;Mühlenstrasse 138;Neustadt (Hessen);0477915/784942471;abbas.cidoflode70@gmx.de;Maßschneider/-in (Hw)
Dipl.-Künstler (FH);;Aleksandar;Vavafimüller;Max-Planck-Strasse 171;Lindow (Mark);08883/7794153;erulu92@yahoo.de;Maßschuhmacher/-in (alle FR - Hw)
Dipl.-Kunsttherap. (FH);;Inge;Hartmann;Robert-Koch-Strasse 279;Salzgitter;0918/66275;inge.hartmann71@email.com;Maurer/-in (IH/Hw)
Dipl.-Logist. (FH);;Margret;Fäliflodestein;Parkstrasse 55;Eisfeld;0425588/8655596;otazu87@outloock.de;Mechaniker/-in für Reifen- und Vulkanisationstechnik (alle FR - Hw)
Dipl.-Math. (FH);;Ilija;Navobedeson;Raiffeisenstrasse 12;Ramstein-Miesenbach;054548/46723;ilija.navobedeson93@surfnet.de;Mechatroniker/-in (IH/HwEx)
Dipl.-Medieninform. (FH);B. A.;Oxana;Bövusedehein;Eichenstrasse 147d;Bad Wörishofen;0985771/34482;etoza76@t-online.de;Mechatroniker/-in für Kältetechnik (IH/Hw)
Dipl.-Medienök. (FH);BBA;Stanislav;Hösudi;Friedenstrasse 159;Velburg;0336/44432718;stanislav.hoesudi71@t-online.de;Medientechnologe/-technologin Druck (IH/Hw)
Dipl.-Medienw. (FH);B. Sc.;Anja;Cileschatt;Grüner Weg 157;Nienburg (Weser);0622/88365;oralu78@gmail.com;Medientechnologe/-technologin Druckverarbeitung (IH/HwEx)
Dipl.-Mediator (FH);LL. B.;Carina;Schulz;Sudetenstrasse 176;Sulzburg;011598/694249454;carina.schulz58@outloock.de;Medientechnologe/-technologin Siebdruck (IH/Hw)
Dipl.-Museol. (FH);B. Ed.;Horst;Richter;Kastanienweg 245a;Kemnath;0785/389785;ewefa82@test.de;Metall- und Glockengießer/-in (alle FR - Hw)
Dipl.-Musiktherap. (FH);B. Eng.;Alfons;Lehmann;Grabenstrasse 225;Kyllburg;0869552/359941;iloki92@test.de;Metallbauer/-in (alle FR - Hw/IHEx)
Dipl.-Naut. (FH);B. F. A.;Sabine;Bowuvadeson;Am Hang 286;Schalkau;04872/9781492;esete87@yahoo.de;Metallbearbeiter/-in (§ 42r HwO) (Hw)
Dipl.oec.troph (FH);B. Mus.;Betina;Rävefledemüller;Weiherstrasse 135;Konstanz;073542/76977557;betina.raevefledemueller94@surfnet.de;Metallbearbeiter/-in (§ 66 BBiG) (IH)
Dipl.-Online-Journalist (FH);B. M. A.;Hans-Henning;Hulewede;Gartenstrasse 79;Bad Windsheim;067126/395719;hans-henning.hulewede90@t-online.de;Metallbearbeiter/-in -Schlosser/-in (§ 66 BBiG) (IH)
Dipl.-Pfl. (FH);M. A.;Milan;Sudosedestein;Schillerstrasse 187;Wetzlar;048783/469795198;milan.sudosedestein59@gmail.com;Metallbildner/-in (VO ab 2016) (alle FR - Hw)
Dipl.-Pflegew. (FH);M. Sc.;Roman;Rariflede;Heckenweg 156;Wilhelmshaven;04846/58784;roman.rariflede84@gmail.de;Metallblasinstrumentenmacher/-in (IH/Hw)
Dipl.-Pflegepäd. (FH);M. Eng.;Evamaria;Wovasade;Fichtenstrasse 297;Ribnitz-Damgarten;092987/688261499;evamaria.wovasade56@surfnet.de;Metallfeinbearbeiter/-in (§ 42r HwO) (Hw)
Dipl.-Physiotherapeut (FH);LL. M.;Mirella;Nedegauhein;Neue Strasse 88;Aichach;0474/237561781;usata60@outloock.de;Metallfeinbearbeiter/-in (§ 66 BBiG) (IH)
Dipl.-Pol. (FH);M. F. A.;Agathe;König;Hohlweg 3;Kröpelin;0752288/1574729;uwufu99@test.de;Metallwerker/-in (24 Monate) (§ 66 BBiG) (IH)
Dipl.-Red. (FH);M. Mus.;Heinz-Günther;Diwobamüller;Karlstrasse 274;Bremen;04556/848737548;heinz-guenther.diwobamueller78@outloock.de;Mikrotechnologe/-technologin (IH)
Dipl.-Rel.-päd. (FH);M. Ed.;Zdenka;Ruwegatemeiner;Lange Strasse 35;Külsheim;0331/5322362;zdenka.ruwegatemeiner80@yahoo.de;Milchtechnologe/-technologin (Lw)
Dipl.-Rest. (FH);M. Acc.;Herbert;Dulagrodemeiner;Talstrasse 137;Munderkingen;0594678/31314;idopi82@outloock.de;Modist/-in (IH/Hw)
Dipl.-Reha-psych. (FH);B. A.;Iwona;Narabe;Sonnenweg 186;Stockach;0794132/3736995;udepi71@gmail.de;Müller/-in (Verfahrenstechnologe/-technologin in der Mühlen- und Futtermittelwirtschaft) (IH/Hw)
Dipl.-Rpfl. (FH);Bac. Jur.;Walentina;Kasuda;Mörikestrasse 125;Munster;0263/238629;walentina.kasuda68@gmail.com;Naturwerksteinmechaniker/-in (alle FR - IH/HwEx)
Dipl.-Sicherheitsing. (FH);Bac. Oec.;Thomas;Petoflede;Tannenweg 132;Wolkenstein;09286/8598399;odipi57@t-online.de;Oberflächenbeschichter/-in (IH/Hw)
Dipl.-Soz. Arb. (FH);M. A.;Aleksandra;Gadahedestein;Birkenstrasse 217;Neumark;09814/8382236;awafa71@t-online.de;Ofen- und Luftheizungsbauer/-in (Hw)
Dipl.-Soz.jur. (FH);M. Sc.;Silja;Keradastein;Friedhofstrasse 279;Bogen;0739237/848915142;silja.keradastein60@t-online.de;Orgel- und Harmoniumbauer/-in (alle FR - IH/Hw)
Dipl.-Soz.päd. (FH);LL. M.;Marieluise;Gulagrade;Mühlweg 235;Cham;0161/82985658;oruli69@gmx.de;Orgelbauer/-in (alle FR - IH/Hw)
Dipl.-Soz.wirt (FH);MLE;Udo;Krause;Kiefernweg 237;Eppstein;087775/598623;aloka69@outloock.de;Orthopädieschuhmacher/-in (Hw)
Dipl.-Techn. (FH);Mag. rer. publ.;Catherine;Wagner;Weidenweg 210;Zeulenroda-Triebes;0198622/939583543;catherine.wagner72@gmail.com;Packmitteltechnologe/-technologin (IH/HwEx)
Dipl.-Tech.-Red. (FH);Mag. theol. ;Amalie;Walter;Gartenstrasse 297;Backnang;099224/6364626;eloki80@yahoo.de;Papiertechnologe/-technologin (Monoberuf) (IH)
Dipl.-Übers. (FH);Mag. iur.;Eckhart;Zimmermann;Stettiner Strasse 171;Kamen;0177/57955;utuze72@test.de;Parkettleger/-in (Hw)
Dipl.-Vers.-Betriebsw. (FH);M. Th.;Kevin;Tivebu;Poststrasse 6;Burgkunstadt;0195865/8853649;kevin.tivebu92@gmail.de;Pferdewirt/-in FR Pferdehaltung und Service (Lw)
Dipl.-Verww. (FH);Ph. D.;Ulla;Tutobistein;Beethovenstrasse 53;Lübz;095143/3692957;odopa87@surfnet.de;Pharmakant/-in (IH)
Dipl.-Verw.-Betriebsw. (FH);;Sibilla;Notibede;Mozartstrasse 28;Buttstädt;0641/3239795;asotu80@gmx.de;Polster- und Dekorationsnäher/-in (IH/Hw)
Dipl.-Verw.-Manager (FH);;Wulf;Fätaduson;Haydnstrasse 114c;Raunheim;0152/428267;awafa71@surfnet.de;Polsterer/-in (IH/HwEx)
Dipl.-Volksw. (FH);;Hans-Ulrich;Nävagatemüller;Friedhofstrasse 130;Beverungen;0418931/2487553;hans-ulrich.naevagatemueller89@gmail.de;Präzisionswerkzeugmechaniker/-in (alle FR - Hw)
Dipl.-Wirt.-Inf. (FH);;Leonie;Vatibodoson;Waldstrasse 263;Scheßlitz;0545/44584;avera84@surfnet.de;Produktgestalter/-in Textil (IH)
Dipl.-Wi.-Inform. (FH);;Klaudia;Rerobe;Dorfstrasse 149;Hameln;065363/34632;itaze59@surfnet.de;Produktionsfachkraft Chemie (IH/HwEx)
Dipl.-Wirtsch.-Ing. (FH);;Myriam;Towudastein;Holunderweg 258;Rutesheim;092944/35122891;myriam.towudastein93@yahoo.de;Produktionsmechaniker/-in Textil (IH/HwEx)
Dipl.-Wirt.-Ing. (FH);;Mathias;Schäfer;Drosselweg 93d;Apolda;0614/6657186;ewifa96@email.com;Produktionstechnologe/-technologin (IH/HwEx)
Dipl.-Wi.Jur. (FH);;Irmhild;Ketosadeson;Gerhart-Hauptmann-Strasse 43;Greußen;0796/873387254;irmhild.ketosadeson61@gmail.de;Produktprüfer/-in Textil (IH)
Dipl.-Wirtschaftspsych. (FH);;Walentina;Sewufo;Fasanenweg 289;Sindelfingen;016959/128172;ilaka79@surfnet.de;Produktveredler/-in Textil (IH)
Dipl.-Wirt.-Übers.(FH);;Daniel;Walter;Stettiner Strasse 117;Neuenrade;063383/4747989;uviru99@surfnet.de;Raumausstatter/-in (Hw/IHEx)
;;Albin;Vovuplauson;Neuer Weg 161;Ochsenhausen;0368/5381494;itumu90@gmail.com;Raumausstatterwerker/-in (§ 42r HwO) (Hw)
Dipl.-Anim.;;Fredi;Vöwowattestein;Forstweg 132;Crailsheim;099372/16177;fredi.voewowattestein91@gmx.de;Raumgestalter/-in (§ 42r HwO) (Hw)
Dipl.-Arch.;;Augusta;Hutoduweiner;Industriestrasse 118;Krakow am See;0689/45692953;irula91@email.com;Revierjäger/-in (Lw)
Dipl. Audiovisuelle Medien;;Slobodan;Hötilauhein;Lange Strasse 265c;Aurich;019517/57263;utozu83@surfnet.de;Rohrleitungsbauer/-in (IH/HwEx)
;;Johanne;Hösagatemüller;Schillerstrasse 113d;Mayen;0487357/39429;johanne.hoesagatemueller57@t-online.de;Rollladen- und Sonnenschutzmechatroniker/-in (Hw)
Dipl.-Ing.;;Sergio;Märuvodemüller;Dahlienweg 246;Großalmerode;097658/488573321;sergio.maeruvodemueller81@t-online.de;Sattler/-in (alle FR - IH/Hw)
Dipl.-Kam.;;Danilo;Disadaweiner;Kirchstrasse 153;Eibelstadt;074768/88628;uteme54@gmail.de;Schäftemacher/-in (§ 42r HwO) (Hw)
Dipl. Kunstpädagogik;;Paul-Gerhard;Zeveflodemüller;Forststrasse 18;Wustrow (Wendland);0491/984237;paul-gerhard.zeveflodemueller93@email.com;Schilder- und Lichtreklamehersteller/-in (Hw)
Dipl. Kunstpädagogik/Kunstvermittlung;;Inna;Lange;Rotdornweg 40b;Ehingen (Donau);06633/398356;etoma55@gmx.de;Schmuckwerker/-in (§ 66 BBiG) (IH)
Dipl.-Kunst.-Päd.;;Hannchen;Taduda;Königsberger Strasse 201;Oederan;04324/4197651;adupu59@surfnet.de;Schneidwerkzeugmechaniker/-in (Hw/IHEx)
Dipl.-Rest.;;Karsten;Katesegeweiner;Alte Dorfstrasse 140;Meppen;0991539/75261;otiza62@outloock.de;Schuhfertiger/-in (IH/HwEx)
Dipl. Mus.;;Hasso;Bütifustein;Bachstrasse 139;Geisingen;071349/74691255;hasso.buetifustein97@t-online.de;Schweißwerker/-in (§ 66 BBiG) (IH)
Dipl.-Mus.-Päd.;;Erkan;Gewilauson;Jahnstrasse 215;Penzberg;02694/23175;erkan.gewilauson62@gmx.de;Segelmacher/-in (Hw)
Dipl.-Musikl.;;Isidor;Türudostein;Rheinstrasse 188;Zörbig;025413/382912;isidor.tuerudostein96@gmail.com;Seiler/-in (Hw/IHEx)
Dipl.-Reg.;;Hans-Bernd;Miwufi;Birkenstrasse 274;Schriesheim;0622/28948;idupu69@gmail.com;Silberschmied/-in (IH/Hw)
Dipl.-Schau.;;Tim;Cadugate;Luisenstrasse 39d;Monschau;06581/642822269;tim.cadugate62@yahoo.de;Spezialtiefbauer/-in (IH/HwEx)
Dipl.-Schnittm.;;Fadime;Paviferemüller;Hohlweg 162b;Vohenstrauß;063555/188219;fadime.paviferemueller69@outloock.de;Spielzeughersteller/-in (IH)
Dipl.-Szeneb.;;Fabian;Bivebamüller;Rheinstrasse 149;Lorch;0452/96775;fabian.bivebamueller99@gmail.com;Stanz- und Umformmechaniker/-in (IH/HwEx)
Dipl.-Szenem.;;Renato;Ziwifo;Hohe Strasse 227;Stadt Wehlen;0731/8381673;renato.ziwifo54@gmx.de;Steinmetz/-in und Steinbildhauer/-in FR Steinmetzarbeiten (Hw)
Dipl.-Tonm.;;Theresa;Kusiplauhein;Gerhart-Hauptmann-Strasse 291;Kraichtal;066679/136639717;utomu82@test.de;Steinmetz/-in und Steinbildhauer/-in o.FR (Hw)
Dipl. Vis. Komm.;;Gerolf;Hurodostein;Mühlenweg 257;Bochum;09239/85576486;oralo84@gmail.com;Straßenbauer/-in (IH/Hw)
;;Karl-Heinz;Dilavareson;Kurze Strasse 45;Fröndenberg/Ruhr;04514/26613;odepe86@t-online.de;Straßenwärter/-in (IH/ÖD)
Dipl.agr.biol.;;Hermann;Järivareweiner;Lindenweg 291;Dingolfing;094131/389115559;hermann.jaerivareweiner78@gmail.com;Stuckateur/-in (IH/Hw)
Dipl.agr.oec.;;Flora;Valavareweiner;Friedenstrasse 17;Lage;031247/22413;flora.valavareweiner85@outloock.de;Süßwarentechnologe/-technologin (IH)
Dipl.-Angl.;;Nora;Rüduvareson;Geschwister-Scholl-Strasse 247;Wertheim;0749872/789816427;utuze81@email.com;Systemelektroniker/-in (Hw)
Dipl.-Arch.;;Felicia;Müller;Seestrasse 139;Papenburg;01921/626248;udepe89@gmail.com;Technische/-r Konfektionär/-in (IH/HwEx)
Dipl.-Berufspäd.;;Sarah;Notusedestein;Am Friedhof 202;Ebeleben;066754/1548519;sarah.notusedestein94@yahoo.de;Technische/-r Modellbauer/-in (alle FR - IH/Hw)
Dipl.-Betriebsw.;;Annelise;Nilulatemeiner;Luisenstrasse 168;Storkow (Mark);09643/669896479;annelise.nilulatemeiner75@gmail.com;Textil- und Modenäher/-in (IH/HwEx)
